shipment_id,pickup_date,delivery_date,origin_zip,dest_zip,weight_lbs,linehaul_revenue,cost,bill_received_date
NWF26081904434,2026-08-19,2026-08-27,90021,46204,1399,1210.08,915.94,2026-08-27
NWF26081904435,2026-08-19,2026-08-25,77002,98108,2136,1873.78,1621.35,2026-08-26
NWF26081904436,2026-08-19,2026-08-24,84101,75201,822,557.02,509.2,2026-08-25
NWF26081904437,2026-08-19,2026-08-20,46204,55401,948,367.47,302.23,2026-08-21
NWF26081904438,2026-08-19,2026-08-21,30303,19104,1132,427.42,309.01,2026-08-22
NWF26081904439,2026-08-19,2026-08-20,60607,46204,1297,336.66,245.72,2026-08-22
NWF26081904440,2026-08-19,2026-08-21,55401,75201,932,527.59,402.46,2026-08-21
NWF26081904441,2026-08-19,2026-08-21,84101,64105,1304,600.63,569.51,2026-08-21
NWF26081904442,2026-08-19,2026-08-21,77002,85004,1524,772.4,661.64,2026-08-21
NWF26081904443,2026-08-19,2026-08-24,46204,77002,298,179.97,132.21,2026-08-26
NWF26081904444,2026-08-19,2026-08-21,30303,48226,953,396.91,330.6,2026-08-23
NWF26081904445,2026-08-19,2026-08-26,90021,46204,6115,5622.44,4450.73,2026-08-27
NWF26081904446,2026-08-19,2026-08-25,48226,84101,4068,3679.79,3503.37,2026-08-26
NWF26081904447,2026-08-19,2026-08-20,30303,19104,363,159.02,140.3,2026-08-20
NWF26081904448,2026-08-19,2026-08-24,80202,64105,1519,550.02,453.94,2026-08-26
NWF26081904449,2026-08-19,2026-08-20,46204,37203,971,294.77,249.79,2026-08-20
NWF26081904450,2026-08-19,2026-08-25,55401,84101,564,351.61,303.21,2026-08-25
NWF26081904451,2026-08-19,2026-08-21,55401,46204,2310,848.24,614.98,2026-08-23
NWF26081904452,2026-08-19,2026-08-20,84101,97209,1984,881.15,831.86,2026-08-21
NWF26081904453,2026-08-19,2026-08-20,30303,19104,2235,863.67,720.06,2026-08-22
NWF26081904454,2026-08-19,2026-08-25,84101,75201,3626,2407.7,1892.86,2026-08-27
NWF26081904455,2026-08-19,2026-08-26,90021,46204,2947,2659.08,2018.58,2026-08-27
NWF26081904456,2026-08-19,2026-08-20,07105,19104,680,170.76,163.35,2026-08-22
NWF26081904457,2026-08-19,2026-08-24,84101,55401,949,575.8,450.91,2026-08-25
NWF26081904458,2026-08-19,2026-08-21,84101,97209,3315,1663.06,1494.85,2026-08-27
NWF26081904459,2026-08-19,2026-08-20,60607,46204,5524,1474.53,1119.59,2026-08-20
NWF26081904460,2026-08-19,2026-08-21,84101,97209,1866,966.85,789.72,2026-08-21
NWF26081904461,2026-08-19,2026-08-28,19104,90021,2114,2292.68,1637.57,2026-08-28
NWF26081904462,2026-08-19,2026-08-20,46204,19104,1402,648.52,527.74,2026-08-28
NWF26081904463,2026-08-19,2026-08-21,64105,30303,1548,749.65,562.67,2026-08-21
NWF26081904464,2026-08-19,2026-08-21,30303,48226,1161,439.48,321.38,2026-08-22
NWF26081904465,2026-08-19,2026-08-21,84101,64105,1148,581.62,435.18,2026-08-22
NWF26081904466,2026-08-19,2026-08-20,19104,37203,4243,1849.48,1547.5,2026-08-20
NWF26081904467,2026-08-19,2026-08-20,60607,46204,2375,659.47,547.72,2026-08-20
NWF26081904468,2026-08-19,2026-08-21,90021,97209,2120,1027.25,976.16,2026-08-22
NWF26081904469,2026-08-19,2026-08-21,75201,60607,2738,1739.44,1379.77,2026-08-21
NWF26081904470,2026-08-19,2026-08-26,90021,46204,1224,1037.92,918.23,2026-08-28
NWF26081904471,2026-08-19,2026-08-26,90021,19104,1045,1205.62,968.53,2026-08-26
NWF26081904472,2026-08-19,2026-08-20,75201,60607,1556,916.96,854.58,2026-08-20
NWF26081904473,2026-08-19,2026-08-26,98108,46204,2995,2917.79,2802.99,2026-08-26
NWF26081904474,2026-08-19,2026-08-26,98108,46204,2490,2464.69,1939.9,2026-08-26
NWF26081904475,2026-08-19,2026-08-24,55401,84101,1265,727.13,566.49,2026-08-25
NWF26081904476,2026-08-19,2026-08-24,80202,60607,1250,596.71,506.81,2026-08-25
NWF26081904477,2026-08-19,2026-08-24,46204,19104,977,504.5,404.29,2026-08-25
NWF26081904478,2026-08-19,2026-08-20,80202,64105,1044,402.57,339.35,2026-08-20
NWF26081904479,2026-08-19,2026-08-20,37203,46204,1193,276.12,207.83,2026-08-22
NWF26081904480,2026-08-19,2026-08-20,60607,46204,1097,321.95,247.74,2026-08-21
NWF26081904481,2026-08-19,2026-08-25,30303,85004,627,450.36,430.74,2026-08-26
NWF26081904482,2026-08-19,2026-08-27,90021,19104,886,979.22,719.35,2026-08-28
NWF26081904483,2026-08-19,2026-08-20,55401,46204,1089,384.04,331.58,2026-08-21
NWF26081904484,2026-08-19,2026-08-24,84101,97209,2858,1313.79,1099.53,2026-08-24
NWF26081904485,2026-08-19,2026-08-25,90021,30303,8549,8286.39,6971.32,2026-08-25
NWF26081904486,2026-08-19,2026-08-24,80202,30303,947,592.98,488.0,2026-09-02
NWF26081904487,2026-08-19,2026-08-24,46204,55401,330,133.93,101.49,2026-08-26
NWF26081904488,2026-08-19,2026-08-21,80202,64105,398,141.02,106.6,2026-08-23
NWF26081904489,2026-08-19,2026-08-20,80202,64105,1152,459.7,342.07,2026-08-20
NWF26081904490,2026-08-19,2026-08-26,46204,97209,2695,2333.35,2086.19,2026-08-26
NWF26081904491,2026-08-19,2026-08-21,46204,19104,573,279.67,214.64,2026-08-22
NWF26081904492,2026-08-19,2026-08-25,75201,84101,976,595.92,652.17,2026-08-25
NWF26081904493,2026-08-19,2026-08-21,55401,46204,2605,853.52,611.71,2026-08-22
NWF26081904494,2026-08-19,2026-08-20,19104,37203,4221,1626.59,1572.15,2026-08-20
NWF26081904495,2026-08-19,2026-08-21,07105,19104,3364,823.47,703.31,2026-08-23
NWF26081904496,2026-08-19,2026-08-21,80202,60607,2380,1124.94,918.43,2026-08-22
NWF26081904497,2026-08-19,2026-08-21,30303,19104,877,374.28,322.98,2026-08-22
NWF26081904498,2026-08-19,2026-08-27,98108,19104,1950,2149.58,2105.89,2026-08-27
NWF26082004499,2026-08-20,2026-08-24,30303,48226,1514,532.93,431.45,2026-08-24
NWF26082004500,2026-08-20,2026-08-24,46204,37203,1264,452.78,323.78,2026-09-02
NWF26082004501,2026-08-20,2026-08-24,19104,37203,3206,1205.68,847.36,2026-08-24
NWF26082004502,2026-08-20,2026-08-25,19104,37203,495,204.79,153.51,2026-08-25
NWF26082004503,2026-08-20,2026-08-21,60607,46204,1370,370.81,327.39,2026-08-23
NWF26082004504,2026-08-20,2026-08-21,60607,46204,917,248.39,185.98,2026-08-21
NWF26082004505,2026-08-20,2026-08-28,98108,19104,1147,1522.7,1635.65,2026-08-30
NWF26082004506,2026-08-20,2026-08-25,84101,75201,2746,1881.88,1511.13,2026-08-27
NWF26082004507,2026-08-20,2026-08-21,55401,46204,2595,830.77,708.56,2026-08-21
NWF26082004508,2026-08-20,2026-08-25,84101,55401,805,454.7,443.95,2026-08-26
NWF26082004509,2026-08-20,2026-08-24,75201,60607,821,470.24,331.42,2026-08-26
NWF26082004510,2026-08-20,2026-08-26,30303,85004,1385,1080.38,907.46,2026-08-28
NWF26082004511,2026-08-20,2026-08-21,60607,46204,2005,594.76,432.15,2026-08-22
NWF26082004512,2026-08-20,2026-08-28,90021,30303,806,845.43,680.52,2026-08-29
NWF26082004513,2026-08-20,2026-08-24,80202,64105,568,193.12,183.13,2026-08-25
NWF26082004514,2026-08-20,2026-08-21,46204,55401,3268,1396.31,1293.88,2026-08-21
NWF26082004515,2026-08-20,2026-08-24,46204,19104,1131,561.89,456.03,2026-08-24
NWF26082004516,2026-08-20,2026-08-24,30303,48226,1886,765.2,598.87,2026-08-24
NWF26082004517,2026-08-20,2026-08-28,98108,07105,282,363.37,257.3,2026-08-28
NWF26082004518,2026-08-20,2026-08-24,75201,60607,2375,1473.79,1360.93,2026-08-24
NWF26082004519,2026-08-20,2026-08-27,98108,46204,4103,3820.56,3179.15,2026-08-27
NWF26082004520,2026-08-20,2026-08-27,30303,85004,776,611.4,518.24,2026-08-27
NWF26082004521,2026-08-20,2026-08-27,90021,48226,886,921.83,721.39,2026-08-28
NWF26082004522,2026-08-20,2026-08-28,90021,19104,1247,1421.02,1225.48,2026-08-29
NWF26082004523,2026-08-20,2026-08-31,98108,07105,263,358.34,313.45,2026-09-02
NWF26082004524,2026-08-20,2026-08-24,55401,84101,2174,1412.57,1113.75,2026-08-26
NWF26082004525,2026-08-20,2026-08-21,37203,46204,3775,996.93,730.05,2026-08-21
NWF26082004526,2026-08-20,2026-08-25,80202,60607,3606,2047.33,1486.8,2026-08-25
NWF26082004527,2026-08-20,2026-08-31,30303,98108,2437,2715.53,2575.18,2026-08-31
NWF26082004528,2026-08-20,2026-08-24,46204,19104,1885,814.32,739.0,2026-08-24
NWF26082004529,2026-08-20,2026-08-21,60607,46204,1149,348.26,274.74,2026-08-22
NWF26082004530,2026-08-20,2026-08-25,84101,55401,6518,3978.67,3824.61,2026-08-26
NWF26082004531,2026-08-20,2026-08-24,80202,64105,296,125.0,91.12,2026-08-26
NWF26082004532,2026-08-20,2026-08-24,64105,30303,2344,1220.47,864.45,2026-08-25
NWF26082004533,2026-08-20,2026-08-21,60607,46204,417,125.0,88.57,2026-08-22
NWF26082004534,2026-08-20,2026-08-27,46204,97209,5631,5050.95,4770.53,2026-09-04
NWF26082004535,2026-08-20,2026-08-24,46204,19104,1204,542.52,484.35,2026-08-24
NWF26082004536,2026-08-20,2026-08-26,30303,85004,872,624.77,485.41,2026-08-26
NWF26082004537,2026-08-20,2026-08-24,64105,30303,5256,2979.42,2821.64,2026-08-24
NWF26082004538,2026-08-20,2026-08-24,48226,07105,1436,508.81,471.09,2026-08-24
NWF26082004539,2026-08-20,2026-08-21,60607,46204,1078,288.92,258.01,2026-08-21
NWF26082004540,2026-08-20,2026-08-25,75201,60607,1384,786.07,717.8,2026-08-26
NWF26082004541,2026-08-20,2026-08-21,60607,46204,895,264.97,233.37,2026-08-23
NWF26082004542,2026-08-20,2026-08-28,90021,19104,1842,2001.91,1897.3,2026-08-30
NWF26082004543,2026-08-20,2026-08-21,80202,64105,1382,537.6,472.51,2026-08-23
NWF26082004544,2026-08-20,2026-08-25,84101,55401,1262,670.89,620.04,2026-08-26
NWF26082004545,2026-08-20,2026-08-26,84101,64105,2685,1501.63,1319.69,2026-08-26
NWF26082004546,2026-08-20,2026-08-25,97209,80202,2176,1166.24,1029.61,2026-08-26
NWF26082004547,2026-08-20,2026-08-24,90021,97209,1353,655.9,600.87,2026-08-24
NWF26082004548,2026-08-20,2026-08-24,46204,19104,5811,2906.96,2295.14,2026-08-26
NWF26082004549,2026-08-20,2026-08-24,64105,30303,638,328.36,282.47,2026-08-26
NWF26082004550,2026-08-20,2026-08-21,60607,46204,3436,935.38,811.64,2026-08-21
NWF26082004551,2026-08-20,2026-08-21,55401,46204,1510,471.76,583.37,2026-08-23
NWF26082004552,2026-08-20,2026-08-24,60607,46204,3662,931.38,831.91,2026-08-24
NWF26082004553,2026-08-20,2026-08-25,84101,55401,1647,970.48,818.07,2026-08-26
NWF26082004554,2026-08-20,2026-08-21,55401,46204,249,125.0,110.87,2026-08-22
NWF26082004555,2026-08-20,2026-08-21,60607,46204,2575,769.11,572.87,2026-08-21
NWF26082004556,2026-08-20,2026-08-27,98108,07105,1369,1565.69,1398.53,2026-08-28
NWF26082004557,2026-08-20,2026-08-26,48226,84101,612,517.1,501.68,2026-08-26
NWF26082004558,2026-08-20,2026-08-27,55401,85004,1991,1457.85,1286.05,2026-08-28
NWF26082004559,2026-08-20,2026-08-24,46204,55401,4673,1750.34,1299.28,2026-08-31
NWF26082004560,2026-08-20,2026-08-21,46204,38103,700,244.39,215.51,2026-08-23
NWF26082004561,2026-08-20,2026-08-21,60607,46204,2921,829.95,735.06,2026-08-21
NWF26082004562,2026-08-20,2026-08-21,37203,75201,768,318.52,271.78,2026-08-21
NWF26082004563,2026-08-20,2026-08-24,30303,48226,1866,673.7,581.94,2026-08-26
NWF26082004564,2026-08-20,2026-08-25,84101,55401,2132,1249.28,904.25,2026-08-27
NWF26082004565,2026-08-20,2026-08-31,90021,19104,961,1116.45,795.38,2026-09-02
NWF26082004566,2026-08-20,2026-08-27,77002,98108,1634,1315.71,1190.55,2026-08-27
NWF26082004567,2026-08-20,2026-08-25,77002,85004,720,375.93,266.66,2026-08-27
NWF26082004568,2026-08-20,2026-08-24,84101,55401,772,467.84,421.75,2026-08-24
NWF26082004569,2026-08-20,2026-08-26,30303,85004,268,212.33,160.83,2026-08-26
NWF26082004570,2026-08-20,2026-08-25,48226,84101,2100,1874.17,2340.61,2026-08-25
NWF26082004571,2026-08-20,2026-08-25,55401,75201,878,418.19,345.32,2026-08-27
NWF26082004572,2026-08-20,2026-08-21,60607,46204,2000,532.35,373.11,2026-08-23
NWF26082004573,2026-08-20,2026-08-21,46204,38103,2150,752.47,573.78,2026-08-23
NWF26082004574,2026-08-20,2026-08-26,30303,85004,952,738.17,896.19,2026-08-26
NWF26082004575,2026-08-20,2026-08-28,19104,90021,791,843.33,710.22,2026-08-29
NWF26082004576,2026-08-20,2026-08-25,64105,98108,1466,1067.79,916.27,2026-08-26
NWF26082004577,2026-08-20,2026-08-27,90021,48226,1538,1801.87,1540.48,2026-08-29
NWF26082004578,2026-08-20,2026-08-25,75201,84101,963,670.31,549.21,2026-08-25
NWF26082004579,2026-08-20,2026-08-25,64105,30303,1059,599.99,430.21,2026-08-25
NWF26082104580,2026-08-21,2026-08-25,90021,97209,931,484.51,348.53,2026-08-25
NWF26082104581,2026-08-21,2026-08-28,90021,30303,1687,1574.13,1364.13,2026-08-28
NWF26082104582,2026-08-21,2026-08-28,30303,85004,427,317.48,392.72,2026-08-30
NWF26082104583,2026-08-21,2026-08-24,60607,46204,711,211.75,182.66,2026-08-25
NWF26082104584,2026-08-21,2026-08-28,90021,30303,1142,1123.52,1040.16,2026-08-29
NWF26082104585,2026-08-21,2026-08-26,55401,07105,943,531.91,511.1,2026-08-27
NWF26082104586,2026-08-21,2026-08-28,90021,48226,1200,1279.65,1508.87,2026-08-29
NWF26082104587,2026-08-21,2026-08-31,98108,46204,1290,1331.53,1203.59,2026-09-02
NWF26082104588,2026-08-21,2026-08-28,98108,46204,422,419.8,295.17,2026-08-30
NWF26082104589,2026-08-21,2026-08-25,60607,46204,606,184.79,168.03,2026-09-02
NWF26082104590,2026-08-21,2026-08-25,37203,75201,2515,911.71,824.33,2026-08-25
NWF26082104591,2026-08-21,2026-08-26,55401,07105,9798,5979.94,5728.43,2026-08-27
NWF26082104592,2026-08-21,2026-08-26,75201,84101,3406,2287.41,1986.38,2026-08-26
NWF26082104593,2026-08-21,2026-08-24,19104,37203,572,220.07,156.1,2026-08-24
NWF26082104594,2026-08-21,2026-08-26,30303,48226,1308,535.6,492.41,2026-08-27
NWF26082104595,2026-08-21,2026-09-01,19104,90021,570,579.66,543.6,2026-09-02
NWF26082104596,2026-08-21,2026-08-26,55401,46204,319,125.0,102.93,2026-08-26
NWF26082104597,2026-08-21,2026-08-28,77002,98108,5107,3986.49,3105.34,2026-08-29
NWF26082104598,2026-08-21,2026-08-25,48226,07105,689,234.58,195.11,2026-08-25
NWF26082104599,2026-08-21,2026-08-28,90021,30303,282,256.81,238.33,2026-08-28
NWF26082104600,2026-08-21,2026-08-27,64105,98108,417,291.75,229.41,2026-08-28
NWF26082104601,2026-08-21,2026-08-31,46204,97209,1394,1183.97,919.79,2026-09-02
NWF26082104602,2026-08-21,2026-08-26,84101,75201,2328,1374.16,1332.21,2026-08-28
NWF26082104603,2026-08-21,2026-08-27,30303,85004,1697,1122.63,899.7,2026-08-28
NWF26082104604,2026-08-21,2026-08-24,55401,46204,3114,1064.96,829.82,2026-08-26
NWF26082104605,2026-08-21,2026-08-28,90021,19104,350,354.03,313.67,2026-08-28
NWF26082104606,2026-08-21,2026-08-31,46204,97209,5454,4481.11,4072.64,2026-09-02
NWF26082104607,2026-08-21,2026-08-24,60607,46204,5232,1454.6,1310.26,2026-08-26
NWF26082104608,2026-08-21,2026-08-28,46204,97209,3158,2735.18,2619.84,2026-08-28
NWF26082104609,2026-08-21,2026-08-24,60607,46204,942,277.91,236.9,2026-08-26
NWF26082104610,2026-08-21,2026-09-01,30303,98108,3043,3297.6,2772.88,2026-09-01
NWF26082104611,2026-08-21,2026-08-26,37203,64105,2814,1102.01,1019.12,2026-08-26
NWF26082104612,2026-08-21,2026-08-25,55401,75201,610,340.21,271.54,2026-08-26
NWF26082104613,2026-08-21,2026-08-26,75201,37203,461,227.62,187.47,2026-08-27
NWF26082104614,2026-08-21,2026-08-27,80202,19104,1210,937.47,810.66,2026-08-27
NWF26082104615,2026-08-21,2026-08-26,30303,48226,836,330.47,287.88,2026-08-28
NWF26082104616,2026-08-21,2026-08-27,55401,85004,2805,2340.36,1847.01,2026-08-29
NWF26082104617,2026-08-21,2026-08-25,46204,38103,9649,3822.84,3374.01,2026-08-26
NWF26082104618,2026-08-21,2026-08-25,30303,19104,962,397.05,385.33,2026-08-26
NWF26082104619,2026-08-21,2026-08-25,30303,19104,779,301.33,241.74,2026-08-27
NWF26082104620,2026-08-21,2026-08-25,80202,60607,1088,579.3,411.31,2026-08-27
NWF26082104621,2026-08-21,2026-08-24,60607,46204,1542,417.14,335.24,2026-08-25
NWF26082104622,2026-08-21,2026-08-28,30303,85004,1556,1181.71,1061.96,2026-08-30
NWF26082104623,2026-08-21,2026-08-25,55401,48226,819,362.02,272.04,2026-08-25
NWF26082104624,2026-08-21,2026-08-24,75201,80202,4764,2254.92,2164.7,2026-08-26
NWF26082104625,2026-08-21,2026-08-25,37203,46204,2869,724.06,643.13,2026-08-25
NWF26082104626,2026-08-21,2026-08-28,48226,84101,3478,3136.2,2549.3,2026-09-02
NWF26082104627,2026-08-21,2026-08-26,64105,98108,2276,1549.63,1380.37,2026-08-26
NWF26082104628,2026-08-21,2026-08-28,19104,97209,2510,2990.54,2132.05,2026-08-29
NWF26082104629,2026-08-21,2026-08-28,98108,46204,1242,1186.59,1090.07,2026-08-28
NWF26082104630,2026-08-21,2026-08-27,77002,98108,1538,1192.72,899.38,2026-08-28
NWF26082104631,2026-08-21,2026-08-25,80202,64105,3349,1174.52,1021.91,2026-08-26
NWF26082104632,2026-08-21,2026-08-24,60607,46204,818,230.75,192.56,2026-08-24
NWF26082104633,2026-08-21,2026-08-24,37203,64105,378,139.68,127.28,2026-08-24
NWF26082104634,2026-08-21,2026-08-24,07105,19104,4557,1027.23,958.14,2026-08-25
NWF26082104635,2026-08-21,2026-08-24,60607,46204,3194,920.44,878.23,2026-08-26
NWF26082104636,2026-08-21,2026-08-27,80202,19104,1613,1320.74,939.1,2026-08-29
NWF26082104637,2026-08-21,2026-08-31,30303,98108,1229,1145.23,941.04,2026-08-31
NWF26082104638,2026-08-21,2026-08-26,55401,07105,1738,908.58,694.65,2026-08-27
NWF26082104639,2026-08-21,2026-08-24,60607,46204,1059,292.95,252.61,2026-08-25
NWF26082104640,2026-08-21,2026-08-26,77002,85004,1546,861.05,815.02,2026-08-26
NWF26082104641,2026-08-21,2026-08-25,55401,46204,974,341.33,261.99,2026-08-25
NWF26082104642,2026-08-21,2026-08-27,84101,55401,630,384.22,342.52,2026-08-29
NWF26082104643,2026-08-21,2026-08-25,64105,30303,1100,571.41,497.0,2026-08-27
NWF26082104644,2026-08-21,2026-08-26,90021,97209,1470,671.68,649.63,2026-08-28
NWF26082104645,2026-08-21,2026-08-28,90021,19104,1738,2055.83,1484.71,2026-08-29
NWF26082104646,2026-08-21,2026-08-24,46204,38103,1423,538.38,458.02,2026-08-24
NWF26082104647,2026-08-21,2026-08-24,46204,37203,1074,375.69,280.38,2026-08-25
NWF26082204648,2026-08-22,2026-08-28,77002,98108,2683,2063.81,1741.57,2026-08-28
NWF26082204649,2026-08-22,2026-08-27,30303,85004,3687,2480.15,2274.71,2026-09-05
NWF26082204650,2026-08-22,2026-08-31,90021,48226,3850,4374.33,4192.73,2026-08-31
NWF26082204651,2026-08-22,2026-08-26,55401,84101,1067,595.27,451.53,2026-08-26
NWF26082304652,2026-08-23,2026-08-31,90021,19104,2591,2783.97,2294.04,2026-08-31
NWF26082304653,2026-08-23,2026-08-25,37203,64105,3679,1509.79,1474.14,2026-08-27
NWF26082304654,2026-08-23,2026-08-25,46204,55401,3855,1475.57,1044.37,2026-08-25
NWF26082304655,2026-08-23,2026-08-25,46204,55401,1220,449.99,390.03,2026-08-25
NWF26082304656,2026-08-23,2026-08-24,75201,60607,2922,1607.0,1195.31,2026-08-26
NWF26082304657,2026-08-23,2026-08-26,60607,64105,413,139.29,130.52,2026-08-26
NWF26082304658,2026-08-23,2026-08-26,75201,85004,5818,3554.13,2757.43,2026-08-27
NWF26082304659,2026-08-23,2026-08-26,77002,85004,1100,592.25,454.78,2026-08-28
NWF26082304660,2026-08-23,2026-08-27,48226,84101,7830,7828.28,7261.17,2026-08-28
NWF26082404661,2026-08-24,2026-08-26,55401,84101,2054,1320.47,1204.06,2026-08-27
NWF26082404662,2026-08-24,2026-08-26,55401,48226,2658,1231.78,1169.54,2026-08-27
NWF26082404663,2026-08-24,2026-09-01,90021,46204,2444,2057.31,1938.35,2026-09-03
NWF26082404664,2026-08-24,2026-09-01,46204,97209,2895,2449.95,1790.17,2026-09-11
NWF26082404665,2026-08-24,2026-08-26,60607,64105,2287,733.43,524.8,2026-08-26
NWF26082404666,2026-08-24,2026-08-26,60607,46204,7758,2111.88,1768.13,2026-08-27
NWF26082404667,2026-08-24,2026-08-27,84101,55401,2880,1737.76,1260.91,2026-09-04
NWF26082404668,2026-08-24,2026-09-01,98108,19104,3367,3799.78,3090.11,2026-09-03
NWF26082404669,2026-08-24,2026-08-27,64105,98108,8522,5334.91,4958.05,2026-08-29
NWF26082404670,2026-08-24,2026-08-27,55401,48226,2199,1020.58,965.24,2026-08-27
NWF26082404671,2026-08-24,2026-08-25,46204,37203,790,261.21,219.77,2026-08-26
NWF26082404672,2026-08-24,2026-08-27,55401,07105,1775,1019.92,726.53,2026-08-27
NWF26082404673,2026-08-24,2026-08-26,46204,38103,1585,651.74,564.98,2026-08-27
NWF26082404674,2026-08-24,2026-08-27,55401,48226,2485,1042.69,1221.98,2026-08-28
NWF26082404675,2026-08-24,2026-08-27,84101,55401,1225,670.84,564.81,2026-08-28
NWF26081804407,2026-08-18,2026-08-21,55401,46204,672,227.01,207.97,2026-08-22
NWF26082404676,2026-08-24,2026-08-26,46204,38103,1502,566.6,523.4,2026-08-26
NWF26082404677,2026-08-24,2026-08-26,84101,75201,1659,1149.18,982.44,2026-08-26
NWF26082404678,2026-08-24,2026-08-27,30303,85004,2209,1493.56,1443.64,2026-08-28
NWF26082404679,2026-08-24,2026-08-25,55401,46204,223,125.0,89.4,2026-08-25
NWF26082404680,2026-08-24,2026-08-28,75201,85004,2467,1399.21,1084.29,2026-08-30
NWF26082404681,2026-08-24,2026-08-31,46204,97209,797,690.72,721.18,2026-09-01
NWF26082404682,2026-08-24,2026-08-27,84101,55401,909,473.08,515.38,2026-08-27
NWF26082404683,2026-08-24,2026-08-27,60607,64105,2599,824.45,728.03,2026-08-27
NWF26082404684,2026-08-24,2026-08-26,64105,30303,1073,547.04,518.16,2026-08-27
NWF26082404685,2026-08-24,2026-08-25,46204,38103,1169,460.63,342.01,2026-08-27
NWF26082404686,2026-08-24,2026-08-31,46204,97209,637,601.13,484.03,2026-08-31
NWF26082404687,2026-08-24,2026-08-25,60607,46204,520,160.22,153.14,2026-08-25
NWF26082404688,2026-08-24,2026-08-25,60607,46204,4575,1364.77,1269.59,2026-08-26
NWF26082404689,2026-08-24,2026-08-27,80202,30303,3576,2137.92,2028.58,2026-08-27
NWF26082404690,2026-08-24,2026-08-25,60607,46204,1232,331.14,258.43,2026-08-27
NWF26082404691,2026-08-24,2026-08-27,84101,55401,2350,1226.49,860.54,2026-09-02
NWF26082404692,2026-08-24,2026-09-01,98108,46204,7061,6078.33,5163.12,2026-09-01
NWF26082404693,2026-08-24,2026-08-26,30303,48226,2534,921.5,741.28,2026-08-27
NWF26082404694,2026-08-24,2026-08-27,55401,75201,1642,911.3,718.26,2026-08-27
NWF26082404695,2026-08-24,2026-08-31,30303,85004,380,277.41,196.02,2026-09-01
NWF26082404696,2026-08-24,2026-08-31,90021,46204,12000,10139.48,8491.45,2026-09-02
NWF26082404697,2026-08-24,2026-08-26,55401,46204,1370,428.63,319.79,2026-08-27
NWF26082404698,2026-08-24,2026-08-28,30303,84101,1025,843.58,623.59,2026-08-29
NWF26082404699,2026-08-24,2026-08-27,75201,60607,1023,551.63,509.86,2026-08-29
NWF26082404700,2026-08-24,2026-08-25,90021,97209,1101,581.28,528.35,2026-08-27
NWF26082404701,2026-08-24,2026-08-26,84101,97209,1439,646.2,504.72,2026-08-27
NWF26082404702,2026-08-24,2026-08-28,30303,85004,2342,1642.22,1416.47,2026-08-28
NWF26082404703,2026-08-24,2026-08-28,98108,46204,628,615.5,566.07,2026-08-30
NWF26082404704,2026-08-24,2026-08-26,84101,97209,693,346.38,246.54,2026-08-26
NWF26082404705,2026-08-24,2026-08-26,60607,64105,1754,556.88,454.18,2026-08-27
NWF26082404706,2026-08-24,2026-08-27,48226,80202,326,187.19,156.04,2026-08-29
NWF26082404707,2026-08-24,2026-08-28,80202,60607,2149,1188.14,1020.49,2026-08-30
NWF26082404708,2026-08-24,2026-08-27,07105,55401,763,574.82,458.7,2026-08-29
NWF26082404709,2026-08-24,2026-09-02,19104,90021,2261,2559.91,2490.76,2026-09-04
NWF26082404710,2026-08-24,2026-08-27,90021,97209,670,335.16,327.72,2026-08-29
NWF26082404711,2026-08-24,2026-08-27,97209,80202,1582,835.47,790.08,2026-08-29
NWF26082404712,2026-08-24,2026-08-25,90021,97209,886,437.49,383.59,2026-08-26
NWF26082404713,2026-08-24,2026-08-25,80202,64105,3480,1304.56,1405.78,2026-08-26
NWF26082404714,2026-08-24,2026-08-26,19104,37203,1216,442.21,371.42,2026-08-28
NWF26082404715,2026-08-24,2026-08-27,30303,84101,538,464.19,448.72,2026-08-27
NWF26082404716,2026-08-24,2026-08-31,90021,46204,4917,4328.61,4051.92,2026-08-31
NWF26082404717,2026-08-24,2026-08-25,46204,55401,4275,1508.05,1312.67,2026-09-01
NWF26082404718,2026-08-24,2026-08-26,46204,37203,1399,453.73,330.23,2026-08-26
NWF26082404719,2026-08-24,2026-08-27,84101,64105,1808,994.39,878.76,2026-08-28
NWF26082404720,2026-08-24,2026-08-27,55401,75201,1430,800.94,682.76,2026-08-27
NWF26082404721,2026-08-24,2026-08-26,30303,48226,3366,1365.36,1216.07,2026-08-27
NWF26082504722,2026-08-25,2026-08-26,60607,46204,204,125.0,106.55,2026-08-28
NWF26082504723,2026-08-25,2026-08-27,19104,37203,869,360.4,312.5,2026-08-27
NWF26082504724,2026-08-25,2026-08-27,84101,75201,1846,1225.17,860.49,2026-08-27
NWF26082504725,2026-08-25,2026-08-27,55401,46204,432,148.44,141.9,2026-08-28
NWF26082504726,2026-08-25,2026-08-31,80202,30303,1483,927.43,855.89,2026-09-02
NWF26082504727,2026-08-25,2026-08-26,60607,46204,1157,306.03,271.63,2026-08-27
NWF26082504728,2026-08-25,2026-08-26,37203,46204,2503,567.46,543.7,2026-08-27
NWF26082504729,2026-08-25,2026-08-27,60607,46204,661,186.5,219.27,2026-08-29
NWF26082504730,2026-08-25,2026-08-27,75201,85004,8284,4564.27,3356.94,2026-08-29
NWF26082504731,2026-08-25,2026-08-31,55401,85004,966,691.81,606.64,2026-09-01
NWF26082504732,2026-08-25,2026-09-01,98108,46204,1337,1401.73,1087.22,2026-09-03
